cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
sashes,9.487666034155598e-5,126.65423098620441,7.4909980979546e-7,37
sneezing,9.487666034155598e-5,126.65423098620441,7.4909980979546e-7,37
flooring,1.4231499051233396e-4,125.52338963811331,1.1337726850958312e-6,56
grimy,1.8975332068311195e-4,124.96550790638837,1.5184455603962024e-6,75
voyages,1.8975332068311195e-4,124.96550790638837,1.5184455603962024e-6,75
Adventures,4.743833017077799e-5,123.32122490762009,3.846728753003713e-7,19
carbine,9.487666034155598e-5,123.32122490762009,7.693457506007426e-7,38
feeders,4.743833017077799e-5,123.32122490762009,3.846728753003713e-7,19
saloons,1.8975332068311195e-4,123.32122490762009,1.5386915012014852e-6,76
warren,4.743833017077799e-5,123.32122490762009,3.846728753003713e-7,19
imprecation,1.4231499051233396e-4,121.19499689197147,1.1742645667063966e-6,58
atoms,2.3719165085388995e-4,120.77851923942174,1.963856258112422e-6,97
bonfires,9.487666034155598e-5,120.15914221768112,7.895916914060253e-7,39
passer,1.8975332068311195e-4,120.15914221768112,1.5791833828120506e-6,78
saucers,1.4231499051233396e-4,119.14084440227704,1.1945105075116793e-6,59
anodyne,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
axis,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
byways,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
compartment,1.8975332068311195e-4,117.15516366223909,1.619675264422616e-6,80
culpability,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
Disease,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
gaolers,9.487666034155598e-5,117.15516366223909,8.09837632211308e-7,40
hoards,9.487666034155598e-5,117.15516366223909,8.09837632211308e-7,40
kindles,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
operatives,9.487666034155598e-5,117.15516366223909,8.09837632211308e-7,40
organism,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
outbuildings,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
panelling,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
quills,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
steaks,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
sweetbread,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
tommy,9.487666034155598e-5,117.15516366223909,8.09837632211308e-7,40
zinc,4.743833017077799e-5,117.15516366223909,4.04918816105654e-7,20
firewood,9.487666034155598e-5,114.29772064608692,8.300835730165908e-7,41
heedlessness,9.487666034155598e-5,114.29772064608692,8.300835730165908e-7,41
influx,9.487666034155598e-5,114.29772064608692,8.300835730165908e-7,41
ownership,9.487666034155598e-5,114.29772064608692,8.300835730165908e-7,41
theatricals,9.487666034155598e-5,114.29772064608692,8.300835730165908e-7,41
cleanliness,2.846299810246679e-4,113.37596483442492,2.510496659855055e-6,124
brands,9.487666034155598e-5,111.57634634498962,8.503295138218734e-7,42
cameos,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
Dedlocks,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
Fawkes,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
fissure,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
harriers,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
hatchment,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
jewelry,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
purlieus,9.487666034155598e-5,111.57634634498962,8.503295138218734e-7,42
skittle,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
tailoring,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
vans,4.743833017077799e-5,111.57634634498962,4.251647569109367e-7,21
fevers,1.4231499051233396e-4,109.83296593334913,1.295740211538093e-6,64
jellies,9.487666034155598e-5,108.98154759278056,8.705754546271561e-7,43
magpie,9.487666034155598e-5,108.98154759278056,8.705754546271561e-7,43
bottles,0.0011385199240986717,108.56076941674664,1.0487397337136439e-5,518
hive,1.4231499051233396e-4,108.14322799591301,1.3159861523433754e-6,65
zenith,1.4231499051233396e-4,108.14322799591301,1.3159861523433754e-6,65
backbone,9.487666034155598e-5,106.50469423839917,8.908213954324388e-7,44
bumps,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
d'une,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
elevations,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
extrication,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
larceny,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
pillage,9.487666034155598e-5,106.50469423839917,8.908213954324388e-7,44
Prentice,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
reet,4.743833017077799e-5,106.50469423839917,4.454106977162194e-7,22
rot,2.846299810246679e-4,106.50469423839917,2.6724641862973163e-6,132
sawdust,9.487666034155598e-5,106.50469423839917,8.908213954324388e-7,44
