cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
e'e,1.5154423576241904e-5,46.78228997231791,3.2393505288452323e-7,16
averseness,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
babbies,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
beginners,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
Corneille,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
endings,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
epicures,1.683824841804656e-5,46.2047308368572,3.644269344950886e-7,18
incoherencies,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
Lodging,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
marquees,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
minnit,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
tartness,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
Verger,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
Wallingers,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
washin,8.41912420902328e-6,46.2047308368572,1.822134672475443e-7,9
pinnacles,5.3882394937749e-5,45.886077520740955,1.1742645667063966e-6,58
arbitration,2.8625022310679154e-5,45.60854076154292,6.276241649637637e-7,31
foxglove,1.0102949050827937e-5,45.36464482164162,2.227053488581097e-7,11
innuendoes,3.030884715248381e-5,45.36464482164162,6.681160465743291e-7,33
loaches,1.0102949050827937e-5,45.36464482164162,2.227053488581097e-7,11
Tryanites,1.0102949050827937e-5,45.36464482164162,2.227053488581097e-7,11
soups,2.1889722943460528e-5,45.049612565935774,4.859025793267848e-7,24
Latinity,1.1786773892632593e-5,44.78304681110775,2.631972304686751e-7,13
Toledo,1.347059873443725e-5,44.356541603382915,3.036891120792405e-7,15
mignonette,1.5154423576241904e-5,44.03039056218157,3.441809936898059e-7,17
tissues,1.5154423576241904e-5,44.03039056218157,3.441809936898059e-7,17
playhouse,1.852207325985122e-5,43.564460503322515,4.251647569109367e-7,21
stabling,2.0205898101655873e-5,43.392268959831114,4.6565663852150213e-7,23
sauces,2.1889722943460528e-5,43.24762806329834,5.061485201320675e-7,25
legality,3.030884715248381e-5,42.77237940326209,7.086079281848945e-7,35
innuendo,3.704414651970244e-5,42.55133351487315,8.705754546271561e-7,43
alligators,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
antitheses,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
auriculas,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
behavior,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
betherel,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
binnacle,2.0205898101655873e-5,41.584257753171485,4.859025793267848e-7,24
bookselling,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
Buffers,1.0102949050827937e-5,41.584257753171485,2.429512896633924e-7,12
capping,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
cauldrife,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
cellarage,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
chambermaids,1.683824841804656e-5,41.584257753171485,4.04918816105654e-7,20
champaigne,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
Charities,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
CHURCH,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
clachan,3.704414651970244e-5,41.584257753171485,8.908213954324388e-7,44
cloudiness,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
curriculum,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
Dalmailing,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
declaimer,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
disqualifications,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
dissoluteness,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
elicits,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
enterprizes,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
epicurism,1.1786773892632593e-5,41.584257753171485,2.834431712739578e-7,14
fixtures,1.852207325985122e-5,41.584257753171485,4.454106977162194e-7,22
Floor,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
fuit,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
galleon,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
gondoliers,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
gravies,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
greybeard,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
greyer,1.683824841804656e-5,41.584257753171485,4.04918816105654e-7,20
hairbrush,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
hansel,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
horrours,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
hunk,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
Image,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
kidnappers,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
Linnets,1.0102949050827937e-5,41.584257753171485,2.429512896633924e-7,12
listing,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
loach,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
Meditations,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
nomen,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
nutshells,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
obserwation,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
phaetons,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
Position,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
postchaises,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
poulet,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
poults,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
pullets,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
purée,8.41912420902328e-6,41.584257753171485,2.02459408052827e-7,10
purgation,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
sawpit,6.735299367218625e-6,41.584257753171485,1.6196752644226162e-7,8
sectarianism,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
shiners,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
simplicities,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
Specimens,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
surmizes,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
swatches,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
synagogues,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
Testator,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
tythe,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
wrens,5.051474525413968e-6,41.584257753171485,1.214756448316962e-7,6
lassies,2.1889722943460528e-5,41.58425775317148,5.263944609373502e-7,26
winner,8.419124209023281e-5,40.37306577977814,2.0853319029441182e-6,103
entrées,1.852207325985122e-5,39.77624654651186,4.6565663852150213e-7,23
linnet,1.683824841804656e-5,39.60405500302046,4.251647569109367e-7,21
champaign,2.69411974688745e-5,39.1381249441614,6.883619873796118e-7,34
watter,1.347059873443725e-5,39.1381249441614,3.441809936898059e-7,17
ascendance,1.1786773892632593e-5,38.811973902960055,3.036891120792405e-7,15
genteeler,1.1786773892632593e-5,38.811973902960055,3.036891120792405e-7,15
presumptions,1.1786773892632593e-5,38.811973902960055,3.036891120792405e-7,15
recitals,1.1786773892632593e-5,38.811973902960055,3.036891120792405e-7,15
thinness,3.536032167789778e-5,38.811973902960055,9.110673362377215e-7,45
crocuses,2.1889722943460528e-5,38.61395362794495,5.668863425479156e-7,28
flavor,2.1889722943460528e-5,38.61395362794495,5.668863425479156e-7,28
dormer,1.0102949050827937e-5,38.38546869523521,2.631972304686751e-7,13
florin,1.0102949050827937e-5,38.38546869523521,2.631972304686751e-7,13
Instances,1.0102949050827937e-5,38.38546869523521,2.631972304686751e-7,13
kerchiefs,1.0102949050827937e-5,38.38546869523521,2.631972304686751e-7,13
minnows,1.0102949050827937e-5,38.38546869523521,2.631972304686751e-7,13
righteousness,8.924271661564677e-5,38.32983758118415,2.3282831926075105e-6,115
cucumbers,1.852207325985122e-5,38.118902940407196,4.859025793267848e-7,24
pears,4.3779445886921056e-5,37.936515844998546,1.1540186259011139e-6,57
blotch,8.41912420902328e-6,37.80387068470135,2.227053488581097e-7,11
gourmand,1.683824841804656e-5,37.80387068470135,4.454106977162194e-7,22
guilelessness,8.41912420902328e-6,37.80387068470135,2.227053488581097e-7,11
mastership,1.683824841804656e-5,37.80387068470135,4.454106977162194e-7,22
papering,8.41912420902328e-6,37.80387068470135,2.227053488581097e-7,11
Podsnappery,8.41912420902328e-6,37.80387068470135,2.227053488581097e-7,11
umpires,8.41912420902328e-6,37.80387068470135,2.227053488581097e-7,11
Vassals,8.41912420902328e-6,37.80387068470135,2.227053488581097e-7,11
raisins,2.3573547785265186e-5,37.55997474480005,6.276241649637637e-7,31
tourists,2.3573547785265186e-5,37.55997474480005,6.276241649637637e-7,31
Delviles,1.5154423576241904e-5,37.42583197785434,4.04918816105654e-7,20
outbuildings,1.5154423576241904e-5,37.42583197785434,4.04918816105654e-7,20
innocents,2.8625022310679154e-5,37.20696746336396,7.693457506007426e-7,38
buhl,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
bum,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
cafés,1.347059873443725e-5,36.96378466948576,3.644269344950886e-7,18
Councillors,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
fabricator,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
fisheries,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
flunkies,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
hecatomb,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
hobs,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
malheureux,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
negress,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
SCENE,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
servan,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
signboard,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
yit,6.735299367218625e-6,36.96378466948576,1.822134672475443e-7,9
beginner,2.3573547785265186e-5,36.386225534025044,6.478701057690465e-7,32
decanters,4.714709557053037e-5,36.386225534025044,1.295740211538093e-6,64
smokers,1.1786773892632593e-5,36.386225534025044,3.2393505288452323e-7,16
subsidy,1.1786773892632593e-5,36.386225534025044,3.2393505288452323e-7,16
booking,1.683824841804656e-5,36.16022413319259,4.6565663852150213e-7,23
truffles,1.683824841804656e-5,36.16022413319259,4.6565663852150213e-7,23
instrumentality,2.69411974688745e-5,35.96476346220236,7.4909980979546e-7,37
bataille,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
Billiards,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
briefness,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
cantons,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
cheeses,3.030884715248381e-5,35.64364950271842,8.503295138218734e-7,42
cherubims,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
confitures,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
coops,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
crochet,1.0102949050827937e-5,35.64364950271842,2.834431712739578e-7,14
fallows,1.5154423576241904e-5,35.64364950271842,4.251647569109367e-7,21
fandango,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
foie,1.0102949050827937e-5,35.64364950271842,2.834431712739578e-7,14
Grocers,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
hostel,1.0102949050827937e-5,35.64364950271842,2.834431712739578e-7,14
ingine,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
Knightleys,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
lambkin,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
Landgravine,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
linens,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
oculis,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
oursels,1.0102949050827937e-5,35.64364950271842,2.834431712739578e-7,14
oversights,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
paletôt,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
pennants,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
pyes,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
respectit,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
rhubarb,1.0102949050827937e-5,35.64364950271842,2.834431712739578e-7,14
secretions,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
Sinner,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
sleepiness,1.5154423576241904e-5,35.64364950271842,4.251647569109367e-7,21
sluices,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
stewardess,5.051474525413968e-6,35.64364950271842,1.417215856369789e-7,7
